"country_code","date","cases"
"GTM","11.6.20",110502
"GIN","11.6.20",12363
"GNB","11.6.20",2414
"GUY","11.6.20",4457
"HTI","11.6.20",9109
"VAT","11.6.20",27
"HND","11.6.20",99576
"HUN","11.6.20",99625
"ISL","11.6.20",5039
"IND","11.6.20",8462080
"IDN","11.6.20",429574
"IRN","11.6.20",663800
"IRQ","11.6.20",493139
"IRL","11.6.20",64538
"ISR","11.6.20",318671
"ITA","11.6.20",862681
"JAM","11.6.20",9426
"JPN","11.6.20",106136
"JOR","11.6.20",101248
"KAZ","11.6.20",153547
"KEN","11.6.20",60704
"KOR","11.6.20",27284
"KWT","11.6.20",130463
"KGZ","11.6.20",61748
"LAO","11.6.20",24
"LVA","11.6.20",7476
"LBN","11.6.20",91328
"LSO","11.6.20",1967
"LBR","11.6.20",1442
"LBY","11.6.20",66444
"LIE","11.6.20",741
"LTU","11.6.20",20747
"LUX","11.6.20",21806
"MDG","11.6.20",17111
"MWI","11.6.20",5942
"MYS","11.6.20",38189
"MDV","11.6.20",11932
"MLI","11.6.20",3657
"MLT","11.6.20",6893
"MHL","11.6.20",1
"MRT","11.6.20",7804
"MUS","11.6.20",453
"MEX","11.6.20",955128
"FSM","11.6.20",0
"MDA","11.6.20",80501
"MCO","11.6.20",454
"MNG","11.6.20",357
"MNE","11.6.20",22079
"MAR","11.6.20",246349
"MOZ","11.6.20",13485
"NAM","11.6.20",13143
"NPL","11.6.20",188883
"NLD","11.6.20",404392
"NZL","11.6.20",1976
"NIC","11.6.20",5591
"NER","11.6.20",1230
"NGA","11.6.20",63731
"MKD","11.6.20",37499
"NOR","11.6.20",23835
"OMN","11.6.20",117167
"PAK","11.6.20",341753
"PAN","11.6.20",137760
"PNG","11.6.20",597
"PRY","11.6.20",66481
"PER","11.6.20",914722
"PHL","11.6.20",391809
"POL","11.6.20",493765
"PRT","11.6.20",166900
"QAT","11.6.20",133811
"ROU","11.6.20",287062
"RUS","11.6.20",1720063
"RWA","11.6.20",5208
"KNA","11.6.20",19
"LCA","11.6.20",110
"VCT","11.6.20",76
"WSM","11.6.20",0
"SMR","11.6.20",1043
"STP","11.6.20",960
"SAU","11.6.20",349822
"SEN","11.6.20",15676
"SRB","11.6.20",57958
"SYC","11.6.20",158
"SLE","11.6.20",2373
"SGP","11.6.20",58047
"SVK","11.6.20",71088
"SVN","11.6.20",42658
"SLB","11.6.20",13
"SOM","11.6.20",4229
"ZAF","11.6.20",734175
"SSD","11.6.20",2943
"ESP","11.6.20",1328832
"LKA","11.6.20",12970
"SDN","11.6.20",13943
"SUR","11.6.20",5227
"SWE","11.6.20",146461
"CHE","11.6.20",211913
"SYR","11.6.20",6102
"TWN","11.6.20",573
"TJK","11.6.20",11256
"TZA","11.6.20",509
"THA","11.6.20",3830
"TLS","11.6.20",30
"TGO","11.6.20",2460
"TTO","11.6.20",5798
"TUN","11.6.20",66334
"TUR","11.6.20",389256
"UGA","11.6.20",13852
"UKR","11.6.20",453565
"ARE","11.6.20",139891
"GBR","11.6.20",1149791
"URY","11.6.20",3370
"USA","11.6.20",9836209
"UZB","11.6.20",68139
"VUT","11.6.20",0
"VEN","11.6.20",94305
"VNM","11.6.20",1212
"YEM","11.6.20",2063
"ZMB","11.6.20",16819
"ZWE","11.6.20",8471
"AFG","11.7.20",42033
"ALB","11.7.20",23705
"DZA","11.7.20",61381
"AND","11.7.20",5319
"AGO","11.7.20",12335
"ATG","11.7.20",131
"ARG","11.7.20",1236851
"ARM","11.7.20",104249
"AUS","11.7.20",27658
"AUT","11.7.20",147220
"AZE","11.7.20",63748
"BHS","11.7.20",6947
"BHR","11.7.20",83264
"BGD","11.7.20",418764
"BRB","11.7.20",242
"BLR","11.7.20",105283
"BEL","11.7.20",494168
"BLZ","11.7.20",4076
"BEN","11.7.20",2745
"BTN","11.7.20",359
"BOL","11.7.20",142427
"BIH","11.7.20",61212
"BWA","11.7.20",7835
"BRA","11.7.20",5653561
"BRN","11.7.20",148
"BGR","11.7.20",74485
"BFA","11.7.20",2565
"MMR","11.7.20",60348
"BDI","11.7.20",612
"CPV","11.7.20",9291
"KHM","11.7.20",295
"CMR","11.7.20",22342
"CAN","11.7.20",263221
"CAF","11.7.20",4879
"TCD","11.7.20",1543
"CHL","11.7.20",519977
"CHN","11.7.20",91622
"COL","11.7.20",1136447
"COM","11.7.20",563
"COG","11.7.20",5379
"COD","11.7.20",11550
"CRI","11.7.20",116363
"CIV","11.7.20",20813
"HRV","11.7.20",64704
"CUB","11.7.20",7267
"CYP","11.7.20",5871
"CZE","11.7.20",411220
"DNK","11.7.20",54742
"DJI","11.7.20",5605
"DMA","11.7.20",63
"DOM","11.7.20",129645
"ECU","11.7.20",173486
"EGY","11.7.20",108962
"SLV","11.7.20",35145
"GNQ","11.7.20",5092
"ERI","11.7.20",491
"EST","11.7.20",5933
"SWZ","11.7.20",5989
"ETH","11.7.20",99201
"FJI","11.7.20",34
"FIN","11.7.20",17385
"FRA","11.7.20",1798572
"GAB","11.7.20",9022
"GMB","11.7.20",3684
"GEO","11.7.20",54852
"DEU","11.7.20",668114
"GHA","11.7.20",48904
"GRC","11.7.20",54809
"GRD","11.7.20",30
"GTM","11.7.20",111050
"GIN","11.7.20",12400
"GNB","11.7.20",2414
"GUY","11.7.20",4484
"HTI","11.7.20",9109
"VAT","11.7.20",27
"HND","11.7.20",100041
"HUN","11.7.20",104943
"ISL","11.7.20",5063
"IND","11.7.20",8507754
"IDN","11.7.20",433836
"IRN","11.7.20",673250
"IRQ","11.7.20",496019
"IRL","11.7.20",64855
"ISR","11.7.20",318883
"ITA","11.7.20",902490
"JAM","11.7.20",9472
"JPN","11.7.20",107439
"JOR","11.7.20",104802
"KAZ","11.7.20",154321
"KEN","11.7.20",61769
"KOR","11.7.20",27427
"KWT","11.7.20",131205
"KGZ","11.7.20",62304
"LAO","11.7.20",24
"LVA","11.7.20",7880
"LBN","11.7.20",93097
"LSO","11.7.20",1967
"LBR","11.7.20",1442
"LBY","11.7.20",67039
"LIE","11.7.20",765
"LTU","11.7.20",22719
"LUX","11.7.20",21806
"MDG","11.7.20",17111
"MWI","11.7.20",5948
"MYS","11.7.20",39357
"MDV","11.7.20",11962
"MLI","11.7.20",3676
"MLT","11.7.20",7039
"MHL","11.7.20",1
"MRT","11.7.20",7814
"MUS","11.7.20",453
"MEX","11.7.20",961938
"FSM","11.7.20",0
"MDA","11.7.20",81675
"MCO","11.7.20",483
"MNG","11.7.20",357
"MNE","11.7.20",22379
"MAR","11.7.20",252185
"MOZ","11.7.20",13577
"NAM","11.7.20",13170
"NPL","11.7.20",191636
"NLD","11.7.20",411107
"NZL","11.7.20",1982
"NIC","11.7.20",5591
"NER","11.7.20",1242
"NGA","11.7.20",63790
"MKD","11.7.20",38782
"NOR","11.7.20",24243
"OMN","11.7.20",117167
"PAK","11.7.20",343189
"PAN","11.7.20",138506
"PNG","11.7.20",597
"PRY","11.7.20",66941
"PER","11.7.20",917503
"PHL","11.7.20",393961
"POL","11.7.20",521640
"PRT","11.7.20",173540
"QAT","11.7.20",134013
"ROU","11.7.20",296999
"RUS","11.7.20",1740172
"RWA","11.7.20",5213
"KNA","11.7.20",19
"LCA","11.7.20",123
"VCT","11.7.20",76
"WSM","11.7.20",0
"SMR","11.7.20",1043
"STP","11.7.20",962
"SAU","11.7.20",350229
"SEN","11.7.20",15693
"SRB","11.7.20",60635
"SYC","11.7.20",158
"SLE","11.7.20",2381
"SGP","11.7.20",58054
"SVK","11.7.20",73667
"SVN","11.7.20",44270
"SLB","11.7.20",13
"SOM","11.7.20",4229
"ZAF","11.7.20",735906
"SSD","11.7.20",2943
"ESP","11.7.20",1328832
"LKA","11.7.20",13419
"SDN","11.7.20",13943
"SUR","11.7.20",5234
"SWE","11.7.20",146461
"CHE","11.7.20",211913
"SYR","11.7.20",6147
"TWN","11.7.20",573
"TJK","11.7.20",11294
"TZA","11.7.20",509
"THA","11.7.20",3837
"TLS","11.7.20",30
"TGO","11.7.20",2483
"TTO","11.7.20",5838
"TUN","11.7.20",69543
"TUR","11.7.20",391739
"UGA","11.7.20",14066
"UKR","11.7.20",464598
"ARE","11.7.20",141032
"GBR","11.7.20",1174770
"URY","11.7.20",3441
"USA","11.7.20",9963398
"UZB","11.7.20",68367
"VUT","11.7.20",0
"VEN","11.7.20",94698
"VNM","11.7.20",1213
"YEM","11.7.20",2063
"ZMB","11.7.20",16908
"ZWE","11.7.20",8498
"AFG","11.8.20",42159
"ALB","11.8.20",24206
"DZA","11.8.20",62051
"AND","11.8.20",5383
"AGO","11.8.20",12433
"ATG","11.8.20",131
"ARG","11.8.20",1242182
"ARM","11.8.20",106424
"AUS","11.8.20",27665
"AUT","11.8.20",153153
"AZE","11.8.20",65411
"BHS","11.8.20",6947
"BHR","11.8.20",83456
"BGD","11.8.20",420238
"BRB","11.8.20",242
"BLR","11.8.20",106279
"BEL","11.8.20",500789
"BLZ","11.8.20",4176
"BEN","11.8.20",2745
"BTN","11.8.20",359
"BOL","11.8.20",142475
"BIH","11.8.20",62423
"BWA","11.8.20",7835
"BRA","11.8.20",5664115
"BRN","11.8.20",148
"BGR","11.8.20",75160
"BFA","11.8.20",2569
"MMR","11.8.20",61377
"BDI","11.8.20",612
"CPV","11.8.20",9369
"KHM","11.8.20",297
"CMR","11.8.20",22421
"CAN","11.8.20",267165
"CAF","11.8.20",4879
"TCD","11.8.20",1547
"CHL","11.8.20",521558
"CHN","11.8.20",91665
"COL","11.8.20",1143887
"COM","11.8.20",563
"COG","11.8.20",5379
"COD","11.8.20",11591
"CRI","11.8.20",116363
"CIV","11.8.20",20832
"HRV","11.8.20",67247
"CUB","11.8.20",7297
"CYP","11.8.20",5987
"CZE","11.8.20",414828
"DNK","11.8.20",55635
"DJI","11.8.20",5608
"DMA","11.8.20",63
"DOM","11.8.20",130182
"ECU","11.8.20",174907
"EGY","11.8.20",109201
"SLV","11.8.20",35145
"GNQ","11.8.20",5092
"ERI","11.8.20",491
"EST","11.8.20",6125
"SWZ","11.8.20",6003
"ETH","11.8.20",99675
"FJI","11.8.20",34
"FIN","11.8.20",17797
"FRA","11.8.20",1837134
"GAB","11.8.20",9022
"GMB","11.8.20",3684
"GEO","11.8.20",57753
"DEU","11.8.20",682624
"GHA","11.8.20",49102
"GRC","11.8.20",56698
"GRD","11.8.20",32
"GTM","11.8.20",111262
"GIN","11.8.20",12414
"GNB","11.8.20",2414
"GUY","11.8.20",4514
"HTI","11.8.20",9127
"VAT","11.8.20",27
"HND","11.8.20",100041
"HUN","11.8.20",109616
"ISL","11.8.20",5078
"IND","11.8.20",8553657
"IDN","11.8.20",437716
"IRN","11.8.20",682486
"IRQ","11.8.20",498549
"IRL","11.8.20",65394
"ISR","11.8.20",319417
"ITA","11.8.20",935104
"JAM","11.8.20",9506
"JPN","11.8.20",108394
"JOR","11.8.20",109321
"KAZ","11.8.20",155220
"KEN","11.8.20",62488
"KOR","11.8.20",27553
"KWT","11.8.20",131743
"KGZ","11.8.20",62819
"LAO","11.8.20",24
"LVA","11.8.20",8095
"LBN","11.8.20",94236
"LSO","11.8.20",1967
"LBR","11.8.20",1442
"LBY","11.8.20",68117
"LIE","11.8.20",788
"LTU","11.8.20",24699
"LUX","11.8.20",21806
"MDG","11.8.20",17223
"MWI","11.8.20",5951
"MYS","11.8.20",40209
"MDV","11.8.20",11986
"MLI","11.8.20",3706
"MLT","11.8.20",7141
"MHL","11.8.20",1
"MRT","11.8.20",7820
"MUS","11.8.20",453
"MEX","11.8.20",967825
"FSM","11.8.20",0
"MDA","11.8.20",82346
"MCO","11.8.20",486
"MNG","11.8.20",362
"MNE","11.8.20",22805
"MAR","11.8.20",256781
"MOZ","11.8.20",13768
"NAM","11.8.20",13211
"NPL","11.8.20",194453
"NLD","11.8.20",416806
"NZL","11.8.20",1986
"NIC","11.8.20",5591
"NER","11.8.20",1243
"NGA","11.8.20",64090
"MKD","11.8.20",39760
"NOR","11.8.20",24732
"OMN","11.8.20",118140
"PAK","11.8.20",344839
"PAN","11.8.20",139527
"PNG","11.8.20",599
"PRY","11.8.20",67589
"PER","11.8.20",920010
"PHL","11.8.20",396395
"POL","11.8.20",546425
"PRT","11.8.20",179324
"QAT","11.8.20",134203
"ROU","11.8.20",303751
"RUS","11.8.20",1760420
"RWA","11.8.20",5222
"KNA","11.8.20",19
"LCA","11.8.20",131
"VCT","11.8.20",76
"WSM","11.8.20",0
"SMR","11.8.20",1043
"STP","11.8.20",962
"SAU","11.8.20",350592
"SEN","11.8.20",15708
"SRB","11.8.20",62747
"SYC","11.8.20",158
"SLE","11.8.20",2381
"SGP","11.8.20",58056
"SVK","11.8.20",75495
"SVN","11.8.20",45161
"SLB","11.8.20",13
"SOM","11.8.20",4229
"ZAF","11.8.20",737278
"SSD","11.8.20",2943
"ESP","11.8.20",1328832
"LKA","11.8.20",13929
"SDN","11.8.20",14090
"SUR","11.8.20",5239
"SWE","11.8.20",146461
"CHE","11.8.20",211913
"SYR","11.8.20",6215
"TWN","11.8.20",577
"TJK","11.8.20",11336
"TZA","11.8.20",509
"THA","11.8.20",3840
"TLS","11.8.20",30
"TGO","11.8.20",2516
"TTO","11.8.20",5849
"TUN","11.8.20",71119
"TUR","11.8.20",394255
"UGA","11.8.20",14403
"UKR","11.8.20",474245
"ARE","11.8.20",142143
"GBR","11.8.20",1195350
"URY","11.8.20",3514
"USA","11.8.20",10078526
"UZB","11.8.20",68730
"VUT","11.8.20",0
"VEN","11.8.20",94883
"VNM","11.8.20",1213
"YEM","11.8.20",2063
"ZMB","11.8.20",16954
"ZWE","11.8.20",8531
"AFG","11.9.20",42297
"ALB","11.9.20",24731
"DZA","11.9.20",62693
"AND","11.9.20",5437
"AGO","11.9.20",12680
"ATG","11.9.20",131
"ARG","11.9.20",1250499
"ARM","11.9.20",107466
"AUS","11.9.20",27669
"AUT","11.9.20",158746
"AZE","11.9.20",66046
"BHS","11.9.20",6964
"BHR","11.9.20",83632
"BGD","11.9.20",421921
"BRB","11.9.20",243
"BLR","11.9.20",107262
"BEL","11.9.20",503182
"BLZ","11.9.20",4230
"BEN","11.9.20",2781
"BTN","11.9.20",364
"BOL","11.9.20",142561
"BIH","11.9.20",63419
"BWA","11.9.20",7835
"BRA","11.9.20",5675032
"BRN","11.9.20",148
"BGR","11.9.20",78976
"BFA","11.9.20",2581
"MMR","11.9.20",61975
"BDI","11.9.20",614
"CPV","11.9.20",9419
"KHM","11.9.20",300
"CMR","11.9.20",22421
"CAN","11.9.20",272036
"CAF","11.9.20",4880
"TCD","11.9.20",1551
"CHL","11.9.20",522879
"CHN","11.9.20",91693
"COL","11.9.20",1149064
"COM","11.9.20",563
"COG","11.9.20",5379
"COD","11.9.20",11608
"CRI","11.9.20",117587
"CIV","11.9.20",20835
"HRV","11.9.20",68776
"CUB","11.9.20",7349
"CYP","11.9.20",6098
"CZE","11.9.20",417181
"DNK","11.9.20",56406
"DJI","11.9.20",5627
"DMA","11.9.20",63
"DOM","11.9.20",130603
"ECU","11.9.20",175269
"EGY","11.9.20",109422
"SLV","11.9.20",35145
"GNQ","11.9.20",5092
"ERI","11.9.20",491
"EST","11.9.20",6250
"SWZ","11.9.20",6013
"ETH","11.9.20",99982
"FJI","11.9.20",34
"FIN","11.9.20",17887
"FRA","11.9.20",1858558
"GAB","11.9.20",9029
"GMB","11.9.20",3696
"GEO","11.9.20",60680
"DEU","11.9.20",689146
"GHA","11.9.20",49202
"GRC","11.9.20",58187
"GRD","11.9.20",32
"GTM","11.9.20",111360
"GIN","11.9.20",12459
"GNB","11.9.20",2419
"GUY","11.9.20",4524
"HTI","11.9.20",9127
"VAT","11.9.20",27
"HND","11.9.20",100573
"HUN","11.9.20",114778
"ISL","11.9.20",5101
"IND","11.9.20",8591730
"IDN","11.9.20",440569
"IRN","11.9.20",692949
"IRQ","11.9.20",501733
"IRL","11.9.20",65659
"ISR","11.9.20",320136
"ITA","11.9.20",960373
"JAM","11.9.20",9542
"JPN","11.9.20",109191
"JOR","11.9.20",114986
"KAZ","11.9.20",155876
"KEN","11.9.20",63244
"KOR","11.9.20",27653
"KWT","11.9.20",132478
"KGZ","11.9.20",63390
"LAO","11.9.20",24
"LVA","11.9.20",8187
"LBN","11.9.20",95355
"LSO","11.9.20",1967
"LBR","11.9.20",1452
"LBY","11.9.20",69040
"LIE","11.9.20",801
"LTU","11.9.20",25755
"LUX","11.9.20",23227
"MDG","11.9.20",17223
"MWI","11.9.20",5953
"MYS","11.9.20",41181
"MDV","11.9.20",12009
"MLI","11.9.20",3712
"MLT","11.9.20",7243
"MHL","11.9.20",1
"MRT","11.9.20",7833
"MUS","11.9.20",453
"MEX","11.9.20",972785
"FSM","11.9.20",0
"MDA","11.9.20",82677
"MCO","11.9.20",490
"MNG","11.9.20",368
"MNE","11.9.20",23608
"MAR","11.9.20",259951
"MOZ","11.9.20",13823
"NAM","11.9.20",13240
"NPL","11.9.20",197024
"NLD","11.9.20",421503
"NZL","11.9.20",1987
"NIC","11.9.20",5591
"NER","11.9.20",1246
"NGA","11.9.20",64184
"MKD","11.9.20",40275
"NOR","11.9.20",25325
"OMN","11.9.20",118503
"PAK","11.9.20",346476
"PAN","11.9.20",140331
"PNG","11.9.20",599
"PRY","11.9.20",67948
"PER","11.9.20",922333
"PHL","11.9.20",398449
"POL","11.9.20",568138
"PRT","11.9.20",183420
"QAT","11.9.20",134433
"ROU","11.9.20",306991
"RUS","11.9.20",1781997
"RWA","11.9.20",5242
"KNA","11.9.20",19
"LCA","11.9.20",141
"VCT","11.9.20",76
"WSM","11.9.20",0
"SMR","11.9.20",1114
"STP","11.9.20",962
"SAU","11.9.20",350984
"SEN","11.9.20",15711
"SRB","11.9.20",64065
"SYC","11.9.20",158
"SLE","11.9.20",2385
"SGP","11.9.20",58064
"SVK","11.9.20",76072
"SVN","11.9.20",45625
"SLB","11.9.20",16
"SOM","11.9.20",4301
"ZAF","11.9.20",738525
"SSD","11.9.20",2960
"ESP","11.9.20",1381218
"LKA","11.9.20",14285
"SDN","11.9.20",14155
"SUR","11.9.20",5241
"SWE","11.9.20",146461
"CHE","11.9.20",229222
"SYR","11.9.20",6284
"TWN","11.9.20",578
"TJK","11.9.20",11376
"TZA","11.9.20",509
"THA","11.9.20",3844
"TLS","11.9.20",30
"TGO","11.9.20",2523
"TTO","11.9.20",5849
"TUN","11.9.20",71569
"TUR","11.9.20",396831
"UGA","11.9.20",14574
"UKR","11.9.20",483153
"ARE","11.9.20",143289
"GBR","11.9.20",1216747
"URY","11.9.20",3560
"USA","11.9.20",10198806
"UZB","11.9.20",69027
"VUT","11.9.20",0
"VEN","11.9.20",95149
"VNM","11.9.20",1215
"YEM","11.9.20",2063
"ZMB","11.9.20",16971
"ZWE","11.9.20",8561
"AFG","11.10.20",42463
"ALB","11.10.20",25294
"DZA","11.10.20",63446
"AND","11.10.20",5477
"AGO","11.10.20",12816
"ATG","11.10.20",131
"ARG","11.10.20",1262476
"ARM","11.10.20",108687
"AUS","11.10.20",27671
"AUT","11.10.20",164866
"AZE","11.10.20",67392
"BHS","11.10.20",7012
"BHR","11.10.20",83811
"BGD","11.10.20",423620
"BRB","11.10.20",243
"BLR","11.10.20",108300
"BEL","11.10.20",507475
"BLZ","11.10.20",4414
"BEN","11.10.20",2781
"BTN","11.10.20",364
"BOL","11.10.20",142664
"BIH","11.10.20",65024
"BWA","11.10.20",7835
"BRA","11.10.20",5699005
"BRN","11.10.20",148
"BGR","11.10.20",83366
"BFA","11.10.20",2582
"MMR","11.10.20",63241
"BDI","11.10.20",615
"CPV","11.10.20",9499
"KHM","11.10.20",300
"CMR","11.10.20",22421
"CAN","11.10.20",276481
"CAF","11.10.20",4884
"TCD","11.10.20",1561
"CHL","11.10.20",523907
"CHN","11.10.20",91719
"COL","11.10.20",1155356
"COM","11.10.20",569
"COG","11.10.20",5379
"COD","11.10.20",11642
"CRI","11.10.20",118566
"CIV","11.10.20",20847
"HRV","11.10.20",70243
"CUB","11.10.20",7392
"CYP","11.10.20",6296
"CZE","11.10.20",429880
"DNK","11.10.20",57472
"DJI","11.10.20",5633
"DMA","11.10.20",63
"DOM","11.10.20",131131
"ECU","11.10.20",175711
"EGY","11.10.20",109654
"SLV","11.10.20",35145
"GNQ","11.10.20",5102
"ERI","11.10.20",491
"EST","11.10.20",6376
"SWZ","11.10.20",6024
"ETH","11.10.20",100327
"FJI","11.10.20",34
"FIN","11.10.20",18107
"FRA","11.10.20",1881171
"GAB","11.10.20",9029
"GMB","11.10.20",3696
"GEO","11.10.20",63650
"DEU","11.10.20",715693
"GHA","11.10.20",49302
"GRC","11.10.20",60570
"GRD","11.10.20",32
"GTM","11.10.20",112129
"GIN","11.10.20",12484
"GNB","11.10.20",2419
"GUY","11.10.20",4530
"HTI","11.10.20",9127
"VAT","11.10.20",27
"HND","11.10.20",100804
"HUN","11.10.20",118918
"ISL","11.10.20",5114
"IND","11.10.20",8636011
"IDN","11.10.20",444348
"IRN","11.10.20",703288
"IRQ","11.10.20",505310
"IRL","11.10.20",65889
"ISR","11.10.20",320811
"ITA","11.10.20",995463
"JAM","11.10.20",9573
"JPN","11.10.20",110487
"JOR","11.10.20",120982
"KAZ","11.10.20",156451
"KEN","11.10.20",64588
"KOR","11.10.20",27799
"KWT","11.10.20",133381
"KGZ","11.10.20",64360
"LAO","11.10.20",24
"LVA","11.10.20",8395
"LBN","11.10.20",96907
"LSO","11.10.20",2026
"LBR","11.10.20",1461
"LBY","11.10.20",70010
"LIE","11.10.20",846
"LTU","11.10.20",26841
"LUX","11.10.20",23710
"MDG","11.10.20",17223
"MWI","11.10.20",5953
"MYS","11.10.20",42050
"MDV","11.10.20",12030
"MLI","11.10.20",3745
"MLT","11.10.20",7396
"MHL","11.10.20",1
"MRT","11.10.20",7848
"MUS","11.10.20",453
"MEX","11.10.20",978531
"FSM","11.10.20",0
"MDA","11.10.20",83592
"MCO","11.10.20",512
"MNG","11.10.20",382
"MNE","11.10.20",24154
"MAR","11.10.20",265165
"MOZ","11.10.20",13892
"NAM","11.10.20",13253
"NPL","11.10.20",199760
"NLD","11.10.20",426227
"NZL","11.10.20",1988
"NIC","11.10.20",5661
"NER","11.10.20",1256
"NGA","11.10.20",64336
"MKD","11.10.20",41222
"NOR","11.10.20",25887
"OMN","11.10.20",118884
"PAK","11.10.20",348184
"PAN","11.10.20",141302
"PNG","11.10.20",599
"PRY","11.10.20",68497
"PER","11.10.20",923527
"PHL","11.10.20",399749
"POL","11.10.20",593592
"PRT","11.10.20",187237
"QAT","11.10.20",134663
"ROU","11.10.20",314295
"RUS","11.10.20",1802762
"RWA","11.10.20",5262
"KNA","11.10.20",19
"LCA","11.10.20",148
"VCT","11.10.20",76
"WSM","11.10.20",0
"SMR","11.10.20",1114
"STP","11.10.20",962
"SAU","11.10.20",351455
"SEN","11.10.20",15720
"SRB","11.10.20",66888
"SYC","11.10.20",158
"SLE","11.10.20",2386
"SGP","11.10.20",58073
"SVK","11.10.20",77123
"SVN","11.10.20",46717
"SLB","11.10.20",16
"SOM","11.10.20",4301
"ZAF","11.10.20",740254
"SSD","11.10.20",2960
"ESP","11.10.20",1381218
"LKA","11.10.20",14715
"SDN","11.10.20",14155
"SUR","11.10.20",5245
"SWE","11.10.20",162240
"CHE","11.10.20",235202
"SYR","11.10.20",6352
"TWN","11.10.20",580
"TJK","11.10.20",11417
"TZA","11.10.20",509
"THA","11.10.20",3847
"TLS","11.10.20",30
"TGO","11.10.20",2558
"TTO","11.10.20",5880
"TUN","11.10.20",72993
"TUR","11.10.20",399360
"UGA","11.10.20",14704
"UKR","11.10.20",493544
"ARE","11.10.20",144385
"GBR","11.10.20",1237198
"URY","11.10.20",3620
"USA","11.10.20",10339060
"UZB","11.10.20",69027
"VUT","11.10.20",1
"VEN","11.10.20",95445
"VNM","11.10.20",1226
"YEM","11.10.20",2063
"ZMB","11.10.20",16997
"ZWE","11.10.20",8610
"AFG","11.11.20",42609
"ALB","11.11.20",25801
"DZA","11.11.20",64257
"AND","11.11.20",5567
"AGO","11.11.20",12953
"ATG","11.11.20",131
"ARG","11.11.20",1273356
"ARM","11.11.20",110548
"AUS","11.11.20",27675
"AUT","11.11.20",172380
"AZE","11.11.20",68594
"BHS","11.11.20",7060
"BHR","11.11.20",84042
"BGD","11.11.20",425353
"BRB","11.11.20",249
"BLR","11.11.20",109357
"BEL","11.11.20",515391
"BLZ","11.11.20",4520
"BEN","11.11.20",2844
"BTN","11.11.20",364
"BOL","11.11.20",142776
"BIH","11.11.20",66565
"BWA","11.11.20",7835
"BRA","11.11.20",5747660
"BRN","11.11.20",148
"BGR","11.11.20",87311
"BFA","11.11.20",2586
"MMR","11.11.20",64453
"BDI","11.11.20",620
"CPV","11.11.20",9560
"KHM","11.11.20",301
"CMR","11.11.20",22490
"CAN","11.11.20",280465
"CAF","11.11.20",4884
"TCD","11.11.20",1565
"CHL","11.11.20",524804
"CHN","11.11.20",91752
"COL","11.11.20",1165326
"COM","11.11.20",569
"COG","11.11.20",5379
"COD","11.11.20",11656
"CRI","11.11.20",119768
"CIV","11.11.20",20855
"HRV","11.11.20",72840
"CUB","11.11.20",7429
"CYP","11.11.20",6461
"CZE","11.11.20",438805
"DNK","11.11.20",58466
"DJI","11.11.20",5635
"DMA","11.11.20",68
"DOM","11.11.20",131265
"ECU","11.11.20",176630
"EGY","11.11.20",109881
"SLV","11.11.20",35145
"GNQ","11.11.20",5102
"ERI","11.11.20",491
"EST","11.11.20",6508
"SWZ","11.11.20",6044
"ETH","11.11.20",100727
"FJI","11.11.20",35
"FIN","11.11.20",18345
"FRA","11.11.20",1917577
"GAB","11.11.20",9048
"GMB","11.11.20",3697
"GEO","11.11.20",66561
"DEU","11.11.20",738094
"GHA","11.11.20",49302
"GRC","11.11.20",63321
"GRD","11.11.20",32
"GTM","11.11.20",112811
"GIN","11.11.20",12516
"GNB","11.11.20",2419
"GUY","11.11.20",4618
"HTI","11.11.20",9137
"VAT","11.11.20",27
"HND","11.11.20",101169
"HUN","11.11.20",122863
"ISL","11.11.20",5142
"IND","11.11.20",8683916
"IDN","11.11.20",448118
"IRN","11.11.20",715068
"IRQ","11.11.20",508508
"IRL","11.11.20",66247
"ISR","11.11.20",321574
"ITA","11.11.20",1028424
"JAM","11.11.20",9581
"JPN","11.11.20",112011
"JOR","11.11.20",126401
"KAZ","11.11.20",157261
"KEN","11.11.20",65804
"KOR","11.11.20",27942
"KWT","11.11.20",134159
"KGZ","11.11.20",64360
"LAO","11.11.20",24
"LVA","11.11.20",8848
"LBN","11.11.20",98829
"LSO","11.11.20",2026
"LBR","11.11.20",1461
"LBY","11.11.20",70885
"LIE","11.11.20",877
"LTU","11.11.20",28262
"LUX","11.11.20",23710
"MDG","11.11.20",17223
"MWI","11.11.20",5955
"MYS","11.11.20",42872
"MDV","11.11.20",12059
"MLI","11.11.20",3753
"MLT","11.11.20",7537
"MHL","11.11.20",1
"MRT","11.11.20",7885
"MUS","11.11.20",453
"MEX","11.11.20",986177
"FSM","11.11.20",0
"MDA","11.11.20",84707
"MCO","11.11.20",524
"MNG","11.11.20",406
"MNE","11.11.20",24865
"MAR","11.11.20",270626
"MOZ","11.11.20",13991
"NAM","11.11.20",13292
"NPL","11.11.20",202329
"NLD","11.11.20",431696
"NZL","11.11.20",1991
"NIC","11.11.20",5661
"NER","11.11.20",1263
"NGA","11.11.20",64516
"MKD","11.11.20",42540
"NOR","11.11.20",26511
"OMN","11.11.20",119186
"PAK","11.11.20",349992
"PAN","11.11.20",142465
"PNG","11.11.20",599
"PRY","11.11.20",69106
"PER","11.11.20",925431
"PHL","11.11.20",401416
"POL","11.11.20",618813
"PRT","11.11.20",192172
"QAT","11.11.20",134887
