"country_code","date","deaths"
"TGO","12.19.20",66
"TTO","12.19.20",123
"TUN","12.19.20",4126
"TUR","12.19.20",17851
"UGA","12.19.20",230
"UKR","12.19.20",17072
"ARE","12.19.20",634
"GBR","12.19.20",67177
"URY","12.19.20",114
"USA","12.19.20",316382
"UZB","12.19.20",612
"VUT","12.19.20",0
"VEN","12.19.20",984
"VNM","12.19.20",35
"YEM","12.19.20",606
"ZMB","12.19.20",373
"ZWE","12.19.20",318
"AFG","12.20.20",2067
"ALB","12.20.20",1088
"DZA","12.20.20",2666
"AND","12.20.20",81
"AGO","12.20.20",387
"ATG","12.20.20",5
"ARG","12.20.20",41813
"ARM","12.20.20",2630
"AUS","12.20.20",908
"AUT","12.20.20",5351
"AZE","12.20.20",2210
"BHS","12.20.20",164
"BHR","12.20.20",349
"BGD","12.20.20",7280
"BRB","12.20.20",7
"BLR","12.20.20",1324
"BEL","12.20.20",18626
"BLZ","12.20.20",213
"BEN","12.20.20",44
"BTN","12.20.20",0
"BOL","12.20.20",9036
"BIH","12.20.20",3625
"BWA","12.20.20",38
"BRA","12.20.20",186764
"BRN","12.20.20",3
"BGR","12.20.20",6609
"BFA","12.20.20",76
"MMR","12.20.20",2443
"BDI","12.20.20",2
"CPV","12.20.20",111
"KHM","12.20.20",0
"CMR","12.20.20",448
"CAN","12.20.20",14245
"CAF","12.20.20",63
"TCD","12.20.20",102
"CHL","12.20.20",16154
"CHN","12.20.20",4764
"COL","12.20.20",40475
"COM","12.20.20",7
"COG","12.20.20",100
"COD","12.20.20",370
"CRI","12.20.20",1996
"CIV","12.20.20",133
"HRV","12.20.20",3177
"CUB","12.20.20",137
"CYP","12.20.20",91
"CZE","12.20.20",10331
"DNK","12.20.20",1035
"DJI","12.20.20",61
"DMA","12.20.20",0
"DOM","12.20.20",2384
"ECU","12.20.20",13948
"EGY","12.20.20",7098
"SLV","12.20.20",1250
"GNQ","12.20.20",85
"ERI","12.20.20",0
"EST","12.20.20",174
"SWZ","12.20.20",140
"ETH","12.20.20",1853
"FJI","12.20.20",2
"FIN","12.20.20",489
"FRA","12.20.20",60665
"GAB","12.20.20",64
"GMB","12.20.20",123
"GEO","12.20.20",2094
"DEU","12.20.20",26400
"GHA","12.20.20",331
"GRC","12.20.20",4172
"GRD","12.20.20",0
"GTM","12.20.20",4656
"GIN","12.20.20",80
"GNB","12.20.20",44
"GUY","12.20.20",159
"HTI","12.20.20",234
"VAT","12.20.20",0
"HND","12.20.20",3027
"HUN","12.20.20",8099
"ISL","12.20.20",28
"IND","12.20.20",145810
"IDN","12.20.20",19880
"IRN","12.20.20",53625
"IRQ","12.20.20",12697
"IRL","12.20.20",2158
"ISR","12.20.20",3099
"ITA","12.20.20",68799
"JAM","12.20.20",286
"JPN","12.20.20",2784
"JOR","12.20.20",3568
"KAZ","12.20.20",2622
"KEN","12.20.20",1639
"KOR","12.20.20",698
"KWT","12.20.20",921
"KGZ","12.20.20",1331
"LAO","12.20.20",0
"LVA","12.20.20",439
"LBN","12.20.20",1281
"LSO","12.20.20",48
"LBR","12.20.20",83
"LBY","12.20.20",1353
"LIE","12.20.20",25
"LTU","12.20.20",1019
"LUX","12.20.20",434
"MDG","12.20.20",260
"MWI","12.20.20",187
"MYS","12.20.20",437
"MDV","12.20.20",48
"MLI","12.20.20",222
"MLT","12.20.20",190
"MHL","12.20.20",0
"MRT","12.20.20",281
"MUS","12.20.20",10
"MEX","12.20.20",118202
"FSM","12.20.20",0
"MDA","12.20.20",2752
"MCO","12.20.20",3
"MNG","12.20.20",0
"MNE","12.20.20",626
"MAR","12.20.20",6957
"MOZ","12.20.20",148
"NAM","12.20.20",177
"NPL","12.20.20",1788
"NLD","12.20.20",10578
"NZL","12.20.20",25
"NIC","12.20.20",163
"NER","12.20.20",87
"NGA","12.20.20",1221
"MKD","12.20.20",2292
"NOR","12.20.20",404
"OMN","12.20.20",1488
"PAK","12.20.20",9392
"PAN","12.20.20",3566
"PNG","12.20.20",8
"PRY","12.20.20",2088
"PER","12.20.20",37034
"PHL","12.20.20",8947
"POL","12.20.20",25397
"PRT","12.20.20",6134
"QAT","12.20.20",243
"ROU","12.20.20",14394
"RUS","12.20.20",50242
"RWA","12.20.20",63
"KNA","12.20.20",0
"LCA","12.20.20",5
"VCT","12.20.20",0
"WSM","12.20.20",0
"SMR","12.20.20",55
"STP","12.20.20",17
"SAU","12.20.20",6122
"SEN","12.20.20",365
"SRB","12.20.20",2686
"SYC","12.20.20",0
"SLE","12.20.20",75
"SGP","12.20.20",29
"SVK","12.20.20",1555
"SVN","12.20.20",2353
"SLB","12.20.20",0
"SOM","12.20.20",124
"ZAF","12.20.20",24691
"SSD","12.20.20",62
"ESP","12.20.20",48926
"LKA","12.20.20",176
"SDN","12.20.20",1434
"SUR","12.20.20",118
"SWE","12.20.20",7993
"CHE","12.20.20",6622
"SYR","12.20.20",610
"TWN","12.20.20",7
"TJK","12.20.20",89
"TZA","12.20.20",21
"THA","12.20.20",60
"TLS","12.20.20",0
"TGO","12.20.20",66
"TTO","12.20.20",123
"TUN","12.20.20",4158
"TUR","12.20.20",18097
"UGA","12.20.20",231
"UKR","12.20.20",17201
"ARE","12.20.20",637
"GBR","12.20.20",67503
"URY","12.20.20",119
"USA","12.20.20",317877
"UZB","12.20.20",612
"VUT","12.20.20",0
"VEN","12.20.20",988
"VNM","12.20.20",35
"YEM","12.20.20",606
"ZMB","12.20.20",373
"ZWE","12.20.20",320
"AFG","12.21.20",2082
"ALB","12.21.20",1098
"DZA","12.21.20",2675
"AND","12.21.20",81
"AGO","12.21.20",390
"ATG","12.21.20",5
"ARG","12.21.20",41997
"ARM","12.21.20",2656
"AUS","12.21.20",908
"AUT","12.21.20",5435
"AZE","12.21.20",2253
"BHS","12.21.20",164
"BHR","12.21.20",350
"BGD","12.21.20",7312
"BRB","12.21.20",7
"BLR","12.21.20",1333
"BEL","12.21.20",18697
"BLZ","12.21.20",224
"BEN","12.21.20",44
"BTN","12.21.20",0
"BOL","12.21.20",9043
"BIH","12.21.20",3706
"BWA","12.21.20",38
"BRA","12.21.20",187291
"BRN","12.21.20",3
"BGR","12.21.20",6765
"BFA","12.21.20",76
"MMR","12.21.20",2465
"BDI","12.21.20",2
"CPV","12.21.20",111
"KHM","12.21.20",0
"CMR","12.21.20",448
"CAN","12.21.20",14346
"CAF","12.21.20",63
"TCD","12.21.20",102
"CHL","12.21.20",16197
"CHN","12.21.20",4765
"COL","12.21.20",40680
"COM","12.21.20",7
"COG","12.21.20",100
"COD","12.21.20",370
"CRI","12.21.20",2037
"CIV","12.21.20",133
"HRV","12.21.20",3257
"CUB","12.21.20",137
"CYP","12.21.20",96
"CZE","12.21.20",10411
"DNK","12.21.20",1053
"DJI","12.21.20",61
"DMA","12.21.20",0
"DOM","12.21.20",2385
"ECU","12.21.20",13949
"EGY","12.21.20",7130
"SLV","12.21.20",1257
"GNQ","12.21.20",85
"ERI","12.21.20",0
"EST","12.21.20",181
"SWZ","12.21.20",141
"ETH","12.21.20",1861
"FJI","12.21.20",2
"FIN","12.21.20",506
"FRA","12.21.20",61019
"GAB","12.21.20",64
"GMB","12.21.20",123
"GEO","12.21.20",2140
"DEU","12.21.20",27110
"GHA","12.21.20",333
"GRC","12.21.20",4257
"GRD","12.21.20",0
"GTM","12.21.20",4688
"GIN","12.21.20",80
"GNB","12.21.20",44
"GUY","12.21.20",159
"HTI","12.21.20",234
"VAT","12.21.20",0
"HND","12.21.20",3034
"HUN","12.21.20",8282
"ISL","12.21.20",28
"IND","12.21.20",146111
"IDN","12.21.20",20085
"IRN","12.21.20",53816
"IRQ","12.21.20",12710
"IRL","12.21.20",2158
"ISR","12.21.20",3111
"ITA","12.21.20",69214
"JAM","12.21.20",286
"JPN","12.21.20",2833
"JOR","12.21.20",3604
"KAZ","12.21.20",2626
"KEN","12.21.20",1644
"KOR","12.21.20",722
"KWT","12.21.20",922
"KGZ","12.21.20",1331
"LAO","12.21.20",0
"LVA","12.21.20",443
"LBN","12.21.20",1294
"LSO","12.21.20",48
"LBR","12.21.20",83
"LBY","12.21.20",1369
"LIE","12.21.20",27
"LTU","12.21.20",1039
"LUX","12.21.20",450
"MDG","12.21.20",260
"MWI","12.21.20",187
"MYS","12.21.20",438
"MDV","12.21.20",48
"MLI","12.21.20",225
"MLT","12.21.20",194
"MHL","12.21.20",0
"MRT","12.21.20",286
"MUS","12.21.20",10
"MEX","12.21.20",118598
"FSM","12.21.20",0
"MDA","12.21.20",2777
"MCO","12.21.20",3
"MNG","12.21.20",0
"MNE","12.21.20",630
"MAR","12.21.20",7000
"MOZ","12.21.20",149
"NAM","12.21.20",180
"NPL","12.21.20",1795
"NLD","12.21.20",10606
"NZL","12.21.20",25
"NIC","12.21.20",163
"NER","12.21.20",87
"NGA","12.21.20",1227
"MKD","12.21.20",2314
"NOR","12.21.20",405
"OMN","12.21.20",1489
"PAK","12.21.20",9474
"PAN","12.21.20",3597
"PNG","12.21.20",9
"PRY","12.21.20",2103
"PER","12.21.20",37103
"PHL","12.21.20",8957
"POL","12.21.20",25474
"PRT","12.21.20",6191
"QAT","12.21.20",243
"ROU","12.21.20",14481
"RUS","12.21.20",50723
"RWA","12.21.20",65
"KNA","12.21.20",0
"LCA","12.21.20",5
"VCT","12.21.20",0
"WSM","12.21.20",0
"SMR","12.21.20",55
"STP","12.21.20",17
"SAU","12.21.20",6131
"SEN","12.21.20",371
"SRB","12.21.20",2733
"SYC","12.21.20",0
"SLE","12.21.20",75
"SGP","12.21.20",29
"SVK","12.21.20",1618
"SVN","12.21.20",2379
"SLB","12.21.20",0
"SOM","12.21.20",124
"ZAF","12.21.20",24907
"SSD","12.21.20",62
"ESP","12.21.20",49260
"LKA","12.21.20",181
"SDN","12.21.20",1450
"SUR","12.21.20",118
"SWE","12.21.20",7993
"CHE","12.21.20",6781
"SYR","12.21.20",621
"TWN","12.21.20",7
"TJK","12.21.20",89
"TZA","12.21.20",21
"THA","12.21.20",60
"TLS","12.21.20",0
"TGO","12.21.20",66
"TTO","12.21.20",125
"TUN","12.21.20",4199
"TUR","12.21.20",18351
"UGA","12.21.20",238
"UKR","12.21.20",17293
"ARE","12.21.20",639
"GBR","12.21.20",67718
"URY","12.21.20",119
"USA","12.21.20",319664
"UZB","12.21.20",612
"VUT","12.21.20",0
"VEN","12.21.20",993
"VNM","12.21.20",35
"YEM","12.21.20",606
"ZMB","12.21.20",375
"ZWE","12.21.20",322
"AFG","12.22.20",2096
"ALB","12.22.20",1111
"DZA","12.22.20",2687
"AND","12.22.20",82
"AGO","12.22.20",393
"ATG","12.22.20",5
"ARG","12.22.20",42254
"ARM","12.22.20",2673
"AUS","12.22.20",908
"AUT","12.22.20",5540
"AZE","12.22.20",2294
"BHS","12.22.20",169
"BHR","12.22.20",350
"BGD","12.22.20",7329
"BRB","12.22.20",7
"BLR","12.22.20",1341
"BEL","12.22.20",18821
"BLZ","12.22.20",226
"BEN","12.22.20",44
"BTN","12.22.20",0
"BOL","12.22.20",9052
"BIH","12.22.20",3792
"BWA","12.22.20",38
"BRA","12.22.20",188259
"BRN","12.22.20",3
"BGR","12.22.20",6879
"BFA","12.22.20",77
"MMR","12.22.20",2484
"BDI","12.22.20",2
"CPV","12.22.20",112
"KHM","12.22.20",0
"CMR","12.22.20",448
"CAN","12.22.20",14444
"CAF","12.22.20",63
"TCD","12.22.20",102
"CHL","12.22.20",16217
"CHN","12.22.20",4766
"COL","12.22.20",40931
"COM","12.22.20",7
"COG","12.22.20",100
"COD","12.22.20",370
"CRI","12.22.20",2051
"CIV","12.22.20",133
"HRV","12.22.20",3328
"CUB","12.22.20",139
"CYP","12.22.20",96
"CZE","12.22.20",10562
"DNK","12.22.20",1070
"DJI","12.22.20",61
"DMA","12.22.20",0
"DOM","12.22.20",2398
"ECU","12.22.20",13949
"EGY","12.22.20",7167
"SLV","12.22.20",1265
"GNQ","12.22.20",85
"ERI","12.22.20",1
"EST","12.22.20",187
"SWZ","12.22.20",142
"ETH","12.22.20",1864
"FJI","12.22.20",2
"FIN","12.22.20",511
"FRA","12.22.20",61821
"GAB","12.22.20",64
"GMB","12.22.20",123
"GEO","12.22.20",2182
"DEU","12.22.20",28096
"GHA","12.22.20",333
"GRC","12.22.20",4340
"GRD","12.22.20",0
"GTM","12.22.20",4718
"GIN","12.22.20",80
"GNB","12.22.20",45
"GUY","12.22.20",160
"HTI","12.22.20",234
"VAT","12.22.20",0
"HND","12.22.20",3046
"HUN","12.22.20",8462
"ISL","12.22.20",28
"IND","12.22.20",146444
"IDN","12.22.20",20257
"IRN","12.22.20",54003
"IRQ","12.22.20",12725
"IRL","12.22.20",2171
"ISR","12.22.20",3136
"ITA","12.22.20",69842
"JAM","12.22.20",288
"JPN","12.22.20",2877
"JOR","12.22.20",3627
"KAZ","12.22.20",2677
"KEN","12.22.20",1647
"KOR","12.22.20",739
"KWT","12.22.20",923
"KGZ","12.22.20",1335
"LAO","12.22.20",0
"LVA","12.22.20",459
"LBN","12.22.20",1311
"LSO","12.22.20",48
"LBR","12.22.20",83
"LBY","12.22.20",1385
"LIE","12.22.20",28
"LTU","12.22.20",1093
"LUX","12.22.20",453
"MDG","12.22.20",260
"MWI","12.22.20",187
"MYS","12.22.20",439
"MDV","12.22.20",48
"MLI","12.22.20",225
"MLT","12.22.20",196
"MHL","12.22.20",0
"MRT","12.22.20",290
"MUS","12.22.20",10
"MEX","12.22.20",119495
"FSM","12.22.20",0
"MDA","12.22.20",2803
"MCO","12.22.20",3
"MNG","12.22.20",0
"MNE","12.22.20",637
"MAR","12.22.20",7030
"MOZ","12.22.20",150
"NAM","12.22.20",181
"NPL","12.22.20",1798
"NLD","12.22.20",10720
"NZL","12.22.20",25
"NIC","12.22.20",163
"NER","12.22.20",89
"NGA","12.22.20",1231
"MKD","12.22.20",2340
"NOR","12.22.20",405
"OMN","12.22.20",1490
"PAK","12.22.20",9557
"PAN","12.22.20",3632
"PNG","12.22.20",9
"PRY","12.22.20",2120
"PER","12.22.20",37173
"PHL","12.22.20",9021
"POL","12.22.20",25783
"PRT","12.22.20",6254
"QAT","12.22.20",243
"ROU","12.22.20",14636
"RUS","12.22.20",51274
"RWA","12.22.20",66
"KNA","12.22.20",0
"LCA","12.22.20",5
"VCT","12.22.20",0
"WSM","12.22.20",0
"SMR","12.22.20",56
"STP","12.22.20",17
"SAU","12.22.20",6139
"SEN","12.22.20",372
"SRB","12.22.20",2782
"SYC","12.22.20",0
"SLE","12.22.20",75
"SGP","12.22.20",29
"SVK","12.22.20",1618
"SVN","12.22.20",2418
"SLB","12.22.20",0
"SOM","12.22.20",127
"ZAF","12.22.20",25246
"SSD","12.22.20",62
"ESP","12.22.20",49520
"LKA","12.22.20",183
"SDN","12.22.20",1468
"SUR","12.22.20",118
"SWE","12.22.20",7993
"CHE","12.22.20",6924
"SYR","12.22.20",630
"TWN","12.22.20",7
"TJK","12.22.20",89
"TZA","12.22.20",21
"THA","12.22.20",60
"TLS","12.22.20",0
"TGO","12.22.20",66
"TTO","12.22.20",125
"TUN","12.22.20",4237
"TUR","12.22.20",18602
"UGA","12.22.20",238
"UKR","12.22.20",17535
"ARE","12.22.20",642
"GBR","12.22.20",68409
"URY","12.22.20",120
"USA","12.22.20",323037
"UZB","12.22.20",612
"VUT","12.22.20",0
"VEN","12.22.20",997
"VNM","12.22.20",35
"YEM","12.22.20",606
"ZMB","12.22.20",379
"ZWE","12.22.20",326
"AFG","12.23.20",2117
"ALB","12.23.20",1117
"DZA","12.23.20",2696
"AND","12.23.20",82
"AGO","12.23.20",393
"ATG","12.23.20",5
"ARG","12.23.20",42314
"ARM","12.23.20",2691
"AUS","12.23.20",908
"AUT","12.23.20",5654
"AZE","12.23.20",2340
"BHS","12.23.20",169
"BHR","12.23.20",350
"BGD","12.23.20",7359
"BRB","12.23.20",7
"BLR","12.23.20",1349
"BEL","12.23.20",18939
"BLZ","12.23.20",226
"BEN","12.23.20",44
"BTN","12.23.20",0
"BOL","12.23.20",9065
"BIH","12.23.20",3838
"BWA","12.23.20",38
"BRA","12.23.20",189220
"BRN","12.23.20",3
"BGR","12.23.20",6978
"BFA","12.23.20",77
"MMR","12.23.20",2507
"BDI","12.23.20",2
"CPV","12.23.20",112
"KHM","12.23.20",0
"CMR","12.23.20",448
"CAN","12.23.20",14616
"CAF","12.23.20",63
"TCD","12.23.20",102
"CHL","12.23.20",16228
"CHN","12.23.20",4767
"COL","12.23.20",41174
"COM","12.23.20",7
"COG","12.23.20",100
"COD","12.23.20",566
"CRI","12.23.20",2065
"CIV","12.23.20",133
"HRV","12.23.20",3394
"CUB","12.23.20",139
"CYP","12.23.20",104
"CZE","12.23.20",10664
"DNK","12.23.20",1096
"DJI","12.23.20",61
"DMA","12.23.20",0
"DOM","12.23.20",2401
"ECU","12.23.20",13962
"EGY","12.23.20",7209
"SLV","12.23.20",1274
"GNQ","12.23.20",85
"ERI","12.23.20",1
"EST","12.23.20",192
"SWZ","12.23.20",153
"ETH","12.23.20",1870
"FJI","12.23.20",2
"FIN","12.23.20",524
"FRA","12.23.20",62098
"GAB","12.23.20",64
"GMB","12.23.20",123
"GEO","12.23.20",2233
"DEU","12.23.20",28909
"GHA","12.23.20",333
"GRC","12.23.20",4402
"GRD","12.23.20",0
"GTM","12.23.20",4739
"GIN","12.23.20",80
"GNB","12.23.20",45
"GUY","12.23.20",162
"HTI","12.23.20",235
"VAT","12.23.20",0
"HND","12.23.20",3054
"HUN","12.23.20",8616
"ISL","12.23.20",28
"IND","12.23.20",146756
"IDN","12.23.20",20408
"IRN","12.23.20",54156
"IRQ","12.23.20",12737
"IRL","12.23.20",2184
"ISR","12.23.20",3150
"ITA","12.23.20",70395
"JAM","12.23.20",290
"JPN","12.23.20",2941
"JOR","12.23.20",3652
"KAZ","12.23.20",2677
"KEN","12.23.20",1648
"KOR","12.23.20",756
"KWT","12.23.20",924
"KGZ","12.23.20",1337
"LAO","12.23.20",0
"LVA","12.23.20",479
"LBN","12.23.20",1333
"LSO","12.23.20",51
"LBR","12.23.20",83
"LBY","12.23.20",1393
"LIE","12.23.20",30
"LTU","12.23.20",1143
"LUX","12.23.20",458
"MDG","12.23.20",260
"MWI","12.23.20",187
"MYS","12.23.20",444
"MDV","12.23.20",48
"MLI","12.23.20",229
"MLT","12.23.20",201
"MHL","12.23.20",0
"MRT","12.23.20",297
"MUS","12.23.20",10
"MEX","12.23.20",120311
"FSM","12.23.20",0
"MDA","12.23.20",2825
"MCO","12.23.20",3
"MNG","12.23.20",0
"MNE","12.23.20",639
"MAR","12.23.20",7086
"MOZ","12.23.20",150
"NAM","12.23.20",183
"NPL","12.23.20",1803
"NLD","12.23.20",10825
"NZL","12.23.20",25
"NIC","12.23.20",164
"NER","12.23.20",89
"NGA","12.23.20",1236
"MKD","12.23.20",2354
"NOR","12.23.20",421
"OMN","12.23.20",1491
"PAK","12.23.20",9668
"PAN","12.23.20",3664
"PNG","12.23.20",9
"PRY","12.23.20",2138
"PER","12.23.20",37218
"PHL","12.23.20",9048
"POL","12.23.20",26255
"PRT","12.23.20",6343
"QAT","12.23.20",243
"ROU","12.23.20",14766
"RUS","12.23.20",51810
"RWA","12.23.20",66
"KNA","12.23.20",0
"LCA","12.23.20",5
"VCT","12.23.20",0
"WSM","12.23.20",0
"SMR","12.23.20",56
"STP","12.23.20",17
"SAU","12.23.20",6148
"SEN","12.23.20",378
"SRB","12.23.20",2833
"SYC","12.23.20",0
"SLE","12.23.20",76
"SGP","12.23.20",29
"SVK","12.23.20",1686
"SVN","12.23.20",2454
"SLB","12.23.20",0
"SOM","12.23.20",127
"ZAF","12.23.20",25657
"SSD","12.23.20",62
"ESP","12.23.20",49698
"LKA","12.23.20",184
"SDN","12.23.20",1468
"SUR","12.23.20",118
"SWE","12.23.20",8279
"CHE","12.23.20",7029
"SYR","12.23.20",641
"TWN","12.23.20",7
"TJK","12.23.20",89
"TZA","12.23.20",21
"THA","12.23.20",60
"TLS","12.23.20",0
"TGO","12.23.20",68
"TTO","12.23.20",125
"TUN","12.23.20",4275
"TUR","12.23.20",18861
"UGA","12.23.20",245
"UKR","12.23.20",17823
"ARE","12.23.20",645
"GBR","12.23.20",69157
"URY","12.23.20",128
"USA","12.23.20",326391
"UZB","12.23.20",612
"VUT","12.23.20",0
"VEN","12.23.20",1002
"VNM","12.23.20",35
"YEM","12.23.20",606
"ZMB","12.23.20",380
"ZWE","12.23.20",330
"AFG","12.24.20",2126
"ALB","12.24.20",1125
"DZA","12.24.20",2705
"AND","12.24.20",83
"AGO","12.24.20",393
"ATG","12.24.20",5
"ARG","12.24.20",42314
"ARM","12.24.20",2714
"AUS","12.24.20",908
"AUT","12.24.20",5745
"AZE","12.24.20",2380
"BHS","12.24.20",169
"BHR","12.24.20",350
"BGD","12.24.20",7378
"BRB","12.24.20",7
"BLR","12.24.20",1358
"BEL","12.24.20",19038
"BLZ","12.24.20",228
"BEN","12.24.20",44
"BTN","12.24.20",0
"BOL","12.24.20",9076
"BIH","12.24.20",3878
"BWA","12.24.20",40
"BRA","12.24.20",189982
"BRN","12.24.20",3
"BGR","12.24.20",7023
"BFA","12.24.20",77
"MMR","12.24.20",2532
"BDI","12.24.20",2
"CPV","12.24.20",112
"KHM","12.24.20",0
"CMR","12.24.20",448
"CAN","12.24.20",14775
"CAF","12.24.20",63
"TCD","12.24.20",102
"CHL","12.24.20",16303
"CHN","12.24.20",4769
"COL","12.24.20",41454
"COM","12.24.20",7
"COG","12.24.20",100
"COD","12.24.20",573
"CRI","12.24.20",2086
"CIV","12.24.20",133
"HRV","12.24.20",3464
"CUB","12.24.20",139
"CYP","12.24.20",107
"CZE","12.24.20",10776
"DNK","12.24.20",1114
"DJI","12.24.20",61
"DMA","12.24.20",0
"DOM","12.24.20",2404
"ECU","12.24.20",13977
"EGY","12.24.20",7260
"SLV","12.24.20",1283
"GNQ","12.24.20",85
"ERI","12.24.20",1
"EST","12.24.20",195
"SWZ","12.24.20",154
"ETH","12.24.20",1882
"FJI","12.24.20",2
"FIN","12.24.20",524
"FRA","12.24.20",62389
"GAB","12.24.20",64
"GMB","12.24.20",123
"GEO","12.24.20",2276
"DEU","12.24.20",29330
"GHA","12.24.20",333
"GRC","12.24.20",4457
"GRD","12.24.20",0
"GTM","12.24.20",4749
"GIN","12.24.20",80
"GNB","12.24.20",45
"GUY","12.24.20",162
"HTI","12.24.20",235
"VAT","12.24.20",0
"HND","12.24.20",3054
"HUN","12.24.20",8729
"ISL","12.24.20",28
"IND","12.24.20",147092
"IDN","12.24.20",20589
"IRN","12.24.20",54308
"IRQ","12.24.20",12744
"IRL","12.24.20",2192
"ISR","12.24.20",3171
"ITA","12.24.20",70900
"JAM","12.24.20",292
"JPN","12.24.20",2967
"JOR","12.24.20",3681
"KAZ","12.24.20",2677
"KEN","12.24.20",1652
"KOR","12.24.20",773
"KWT","12.24.20",926
"KGZ","12.24.20",1340
"LAO","12.24.20",0
"LVA","12.24.20",486
"LBN","12.24.20",1353
"LSO","12.24.20",51
"LBR","12.24.20",83
"LBY","12.24.20",1399
"LIE","12.24.20",30
"LTU","12.24.20",1186
"LUX","12.24.20",458
"MDG","12.24.20",260
"MWI","12.24.20",187
"MYS","12.24.20",446
"MDV","12.24.20",48
"MLI","12.24.20",235
"MLT","12.24.20",203
"MHL","12.24.20",0
"MRT","12.24.20",301
"MUS","12.24.20",10
"MEX","12.24.20",121172
"FSM","12.24.20",0
"MDA","12.24.20",2848
"MCO","12.24.20",3
"MNG","12.24.20",0
"MNE","12.24.20",648
"MAR","12.24.20",7130
"MOZ","12.24.20",156
"NAM","12.24.20",187
"NPL","12.24.20",1808
"NLD","12.24.20",10914
"NZL","12.24.20",25
"NIC","12.24.20",164
"NER","12.24.20",90
"NGA","12.24.20",1242
"MKD","12.24.20",2375
"NOR","12.24.20",421
"OMN","12.24.20",1491
"PAK","12.24.20",9753
"PAN","12.24.20",3715
"PNG","12.24.20",9
"PRY","12.24.20",2154
"PER","12.24.20",37218
"PHL","12.24.20",9055
"POL","12.24.20",26752
"PRT","12.24.20",6413
"QAT","12.24.20",243
"ROU","12.24.20",14912
"RUS","12.24.20",52434
"RWA","12.24.20",69
"KNA","12.24.20",0
"LCA","12.24.20",5
"VCT","12.24.20",0
"WSM","12.24.20",0
"SMR","12.24.20",56
"STP","12.24.20",17
"SAU","12.24.20",6159
"SEN","12.24.20",381
"SRB","12.24.20",2882
"SYC","12.24.20",0
"SLE","12.24.20",76
"SGP","12.24.20",29
"SVK","12.24.20",1732
"SVN","12.24.20",2479
"SLB","12.24.20",0
"SOM","12.24.20",127
"ZAF","12.24.20",25983
"SSD","12.24.20",62
"ESP","12.24.20",49824
"LKA","12.24.20",185
"SDN","12.24.20",1468
"SUR","12.24.20",118
"SWE","12.24.20",8279
"CHE","12.24.20",7098
"SYR","12.24.20",652
"TWN","12.24.20",7
"TJK","12.24.20",89
"TZA","12.24.20",21
"THA","12.24.20",60
"TLS","12.24.20",0
"TGO","12.24.20",68
"TTO","12.24.20",125
"TUN","12.24.20",4324
"TUR","12.24.20",19115
"UGA","12.24.20",245
"UKR","12.24.20",18057
"ARE","12.24.20",647
"GBR","12.24.20",69732
"URY","12.24.20",135
"USA","12.24.20",329258
"UZB","12.24.20",612
"VUT","12.24.20",0
"VEN","12.24.20",1006
"VNM","12.24.20",35
"YEM","12.24.20",606
"ZMB","12.24.20",381
"ZWE","12.24.20",339
"AFG","12.25.20",2139
"ALB","12.25.20",1134
"DZA","12.25.20",2716
"AND","12.25.20",83
"AGO","12.25.20",396
"ATG","12.25.20",5
"ARG","12.25.20",42422
"ARM","12.25.20",2733
"AUS","12.25.20",908
"AUT","12.25.20",5783
"AZE","12.25.20",2416
"BHS","12.25.20",169
"BHR","12.25.20",351
"BGD","12.25.20",7398
"BRB","12.25.20",7
"BLR","12.25.20",1367
"BEL","12.25.20",19089
"BLZ","12.25.20",228
"BEN","12.25.20",44
"BTN","12.25.20",0
"BOL","12.25.20",9083
"BIH","12.25.20",3901
"BWA","12.25.20",40
"BRA","12.25.20",190488
"BRN","12.25.20",3
"BGR","12.25.20",7073
"BFA","12.25.20",77
"MMR","12.25.20",2552
"BDI","12.25.20",2
"CPV","12.25.20",112
"KHM","12.25.20",0
"CMR","12.25.20",448
"CAN","12.25.20",14794
"CAF","12.25.20",63
"TCD","12.25.20",102
"CHL","12.25.20",16358
"CHN","12.25.20",4770
"COL","12.25.20",41690
"COM","12.25.20",7
"COG","12.25.20",100
"COD","12.25.20",573
"CRI","12.25.20",2086
"CIV","12.25.20",133
"HRV","12.25.20",3548
"CUB","12.25.20",140
"CYP","12.25.20",109
"CZE","12.25.20",10859
"DNK","12.25.20",1134
"DJI","12.25.20",61
"DMA","12.25.20",0
"DOM","12.25.20",2404
"ECU","12.25.20",13984
"EGY","12.25.20",7309
"SLV","12.25.20",1289
"GNQ","12.25.20",85
"ERI","12.25.20",1
"EST","12.25.20",202
"SWZ","12.25.20",154
"ETH","12.25.20",1897
"FJI","12.25.20",2
"FIN","12.25.20",524
"FRA","12.25.20",62548
"GAB","12.25.20",64
"GMB","12.25.20",123
"GEO","12.25.20",2313
"DEU","12.25.20",29580
"GHA","12.25.20",333
"GRC","12.25.20",4507
"GRD","12.25.20",0
"GTM","12.25.20",4757
"GIN","12.25.20",80
"GNB","12.25.20",45
"GUY","12.25.20",162
"HTI","12.25.20",235
"VAT","12.25.20",0
"HND","12.25.20",3061
"HUN","12.25.20",8833
"ISL","12.25.20",28
"IND","12.25.20",147343
"IDN","12.25.20",20847
"IRN","12.25.20",54440
"IRQ","12.25.20",12755
"IRL","12.25.20",2194
"ISR","12.25.20",3186
"ITA","12.25.20",71359
"JAM","12.25.20",294
